flexeme_id,inflection_class,lila_id_lemma,hasInflectionType,gender
adjective-s2850_14046,adjective-0,126092,n6,
adjective-s2855_14047,adjective-0,126097,n6,
adjective-s2856_14048,adjective-0,126098,n6,
adjective-s2856_14049,adjective-0,126098,n6,
adjective-s2857_14050,adjective-0,126099,n6,
adjective-s2857_14051,adjective-0,126099,n6,
adjective-s2858_14052,adjective-0,126100,n6,
adjective-s2858_14053,adjective-0,126100,n6,
adjective-s2859_14054,adjective-2,126101,n7,
adjective-s2859_14055,adjective-2,126101,n7,
adjective-s2861_14056,adjective-0,126103,n6i,
adjective-s2861_14057,adjective-1,126103,n6i,
adjective-s2867_14058,adjective-0,126109,n6,
adjective-s2868_14059,adjective-0,126110,n6,
adjective-s2869_14060,adjective-0,126111,n6,
adjective-s2869_14061,adjective-0,126111,n6,
adjective-s2873_14062,adjective-0,126115,n6,
adjective-s2874_14063,adjective-2,126116,n7,
adjective-s2876_14064,adjective-0,126118,n6,
adjective-s2883_14065,adjective-8,126125,n71,
adjective-s2883_14066,adjective-9,126125,n71,
adjective-s2884_14067,adjective-2,126126,n7,
adjective-s2895_14068,adjective-0,126137,n6,
adjective-s2902_14069,adjective-0,126144,n6,
adjective-s2906_14070,adjective-0,126148,n6,
adjective-s2907_14071,adjective-0,126149,n6i,
adjective-s2907_14072,adjective-1,126149,n6i,
adjective-s2910_14073,adjective-2,126152,n7,
adjective-s2913_14074,adjective-0,126155,n6i,
adjective-s2913_14075,adjective-1,126155,n6i,
adjective-s2915_14076,adjective-0,126157,n6,
adjective-s2918_14077,adjective-0,126160,n6,
adjective-s2932_14078,adjective-0,126174,n6,
adjective-s2936_14079,adjective-0,126178,n6i,
adjective-s2936_14080,adjective-1,126178,n6i,
adjective-s2944_14081,adjective-2,126187,n7,
adjective-s2944_14082,adjective-0,126186,n6,
adjective-s2948_14083,adjective-0,126191,n6i,
adjective-s2948_14084,adjective-1,126191,n6i,
adjective-s2950_14085,adjective-0,126194,n6,
adjective-s2951_14086,adjective-0,126195,n6,
adjective-s2953_14087,adjective-0,126197,n6,
adjective-s2956_14088,adjective-2,126200,n7,
adjective-s2958_14089,adjective-2,126202,n7,
adjective-s2959_14090,adjective-0,126203,n6,
adjective-s2961_14091,adjective-0,126206,n6,
adjective-s2961_14092,adjective-0,126206,n6,
adjective-s2964_14093,adjective-0,126209,n6i,
adjective-s2964_14094,adjective-1,126209,n6i,
adjective-s2971_14095,adjective-0,126216,n6,
adjective-s2980_14096,adjective-0,126225,n6,
adjective-s2982_14097,adjective-0,126227,n6,
adjective-s2982_14098,adjective-0,126227,n6,
adjective-s2986_14099,adjective-25,126231,n71,
adjective-s2986_14100,adjective-26,126231,n71,
adjective-s2999_14101,adjective-11,126244,n6,
adjective-s3001_14102,adjective-11,126246,n6,
adjective-s3003_14103,adjective-0,hypolemma/110826,n6,
adjective-s3003_14104,adjective-0,hypolemma/110826,n6,
adjective-s3007_14105,adjective-0,126252,n6,
adjective-s3009_14106,adjective-0,126254,n6,
adjective-s3010_14107,adjective-0,126255,n6,
adjective-s3012_14108,adjective-2,126257,n7,
adjective-s3013_14109,adjective-0,126258,n6,
adjective-s3026_14110,adjective-0,126272,n6,
adjective-s3026_14111,adjective-0,126272,n6,
adjective-s3027_14112,adjective-0,126273,n6,
adjective-s3027_14113,adjective-0,126273,n6,
adjective-s3029_14114,adjective-16,126275,n71,
adjective-s3029_14115,adjective-17,126275,n71,
adjective-s3029_14116,adjective-16,126275,n71,
adjective-s3029_14117,adjective-17,126275,n71,
adjective-s3032_14118,adjective-2,126278,n7,
adjective-s3032_14119,adjective-2,126278,n7,
adjective-s3039_14120,adjective-0,126285,n6,
adjective-s3040_14121,adjective-0,126286,n6,
adjective-s3043_14122,adjective-0,126289,n6,
adjective-s3044_14123,adjective-0,126290,n6,
adjective-s3049_14124,adjective-0,126295,n6,
adjective-s3054_14125,adjective-2,126300,n7,
adjective-s3056_14126,adjective-0,126302,n6i,
adjective-s3056_14127,adjective-1,126302,n6i,
adjective-s3056_14128,adjective-0,126302,n6i,
adjective-s3056_14129,adjective-1,126302,n6i,
adjective-s3056_14130,adjective-0,126302,n6i,
adjective-s3056_14131,adjective-1,126302,n6i,
adjective-s3056_14132,adjective-0,126302,n6i,
adjective-s3056_14133,adjective-1,126302,n6i,
adjective-s3058_14134,adjective-0,126304,n6,
adjective-s3062_14135,adjective-0,126308,n6,
adjective-s3063_14136,adjective-0,126309,n6i,
adjective-s3063_14137,adjective-1,126309,n6i,
adjective-s3071_14138,adjective-0,126317,n6,
adjective-s3072_14139,adjective-0,126318,n6,
adjective-s3073_14140,adjective-0,126319,n6,
adjective-s3073_14141,adjective-0,126319,n6,
adjective-s3073_14142,adjective-0,126319,n6,
adjective-s3075_14143,adjective-11,126321,n6,
adjective-s3076_14144,adjective-0,126322,n6,
adjective-s3077_14145,adjective-0,126323,n6,
adjective-s3079_14146,adjective-0,126325,n6,
adjective-s3080_14147,adjective-0,126326,n6,
adjective-s3082_14148,adjective-0,126328,n6,
adjective-s3084_14149,adjective-0,126330,n6,
adjective-s3086_14150,adjective-0,126332,n6,
adjective-s3090_14151,adjective-0,126336,n6i,
adjective-s3090_14152,adjective-1,126336,n6i,
adjective-s3093_14153,adjective-2,126339,n7,
adjective-s3093_14154,adjective-2,126339,n7,
adjective-s3100_14155,adjective-0,126346,n6,
adjective-s3103_14156,adjective-0,126349,n6i,
adjective-s3103_14157,adjective-1,126349,n6i,
adjective-s3105_14158,adjective-0,126351,n6,
adjective-s3105_14159,adjective-0,126351,n6,
adjective-s3105_14160,adjective-0,126351,n6,
adjective-s3105_14161,adjective-1,126351,n6,
adjective-s3105_14162,adjective-0,126351,n6,
adjective-s3105_14163,adjective-1,126351,n6,
adjective-s3111_14164,adjective-0,126357,n6,
adjective-s3111_14165,adjective-0,126357,n6,
adjective-s3112_14166,adjective-0,126358,n6,
adjective-s3118_14167,adjective-0,126364,n6,
adjective-s3118_14168,adjective-0,126364,n6,
adjective-s3118_14169,adjective-0,126364,n6,
adjective-s3118_14170,adjective-0,126364,n6,
adjective-s3118_14171,adjective-0,126364,n6,
adjective-s3118_14172,adjective-0,126364,n6,
adjective-s3118_14173,adjective-0,126364,n6,
adjective-s3119_14174,adjective-2,126365,n7,
adjective-s3120_14175,adjective-0,126366,n6i,
adjective-s3120_14176,adjective-1,126366,n6i,
adjective-s3124_14177,adjective-0,126370,n6,
adjective-s3125_14178,adjective-0,126371,n6,
adjective-s3130_14179,adjective-2,126376,n7,
adjective-s3131_14180,adjective-0,126377,n6,
adjective-s3134_14181,adjective-0,126380,n6,
adjective-s3135_14182,adjective-0,126381,n6,
adjective-s3136_14183,adjective-0,126382,n6,
adjective-s3143_14184,adjective-2,126389,n7,
adjective-s3146_14185,adjective-2,126392,n7,
adjective-s3147_14186,adjective-0,126393,n6,
adjective-s3149_14187,adjective-0,126395,n6,
adjective-s3152_14188,adjective-0,126398,n6,
adjective-s3165_14189,adjective-0,126411,n6,
adjective-s3166_14190,adjective-0,126412,n6,
adjective-s3167_14191,adjective-0,126413,n6,
adjective-s3168_14192,adjective-2,126414,n7,
adjective-s3170_14193,adjective-0,126416,n6,
adjective-s3175_14194,adjective-2,126421,n7,
adjective-s3177_14195,adjective-0,126424,n6,
adjective-s3177_14196,adjective-0,126424,n6,
adjective-s3179_14197,adjective-0,126426,n6,
adjective-s3181_14198,adjective-0,126428,n6,
adjective-s3181_14199,adjective-0,126428,n6,
adjective-s3181_14200,adjective-0,126428,n6,
adjective-s3181_14201,adjective-0,126428,n6,
adjective-s3197_14202,adjective-0,126444,n6,
adjective-s3200_14203,adjective-0,126447,n6,
adjective-s3201_14204,adjective-0,126448,n6,
adjective-s3202_14205,adjective-0,126449,n6,
adjective-s3204_14206,adjective-0,126451,n6i,
adjective-s3204_14207,adjective-1,126451,n6i,
adjective-s3210_14208,adjective-0,126457,n6,
adjective-s3212_14209,adjective-2,126459,n7,
adjective-s3212_14210,adjective-2,126459,n7,
adjective-s3212_14211,adjective-2,126459,n7,
adjective-s3221_14212,adjective-2,126468,n7,
adjective-s3222_14213,adjective-0,126469,n6,
adjective-s3223_14214,adjective-2,126470,n7,
adjective-s3224_14215,adjective-0,126471,n6,
adjective-s3225_14216,adjective-2,126472,n7,
adjective-s3229_14217,adjective-0,126476,n6,
adjective-s3241_14218,adjective-2,126488,n7,
adjective-s3250_14219,adjective-0,126497,n6i,
adjective-s3250_14220,adjective-1,126497,n6i,
adjective-s3253_14221,adjective-0,126500,n6,
adjective-s3254_14222,adjective-0,126501,n6i,
adjective-s3254_14223,adjective-1,126501,n6i,
adjective-s3264_14224,adjective-0,126511,n6,
adjective-s3273_14225,adjective-0,126520,n6i,
adjective-s3273_14226,adjective-1,126520,n6i,
adjective-s3274_14227,adjective-0,126521,n6,
adjective-s3274_14228,adjective-0,126521,n6,
adjective-s3278_14229,adjective-0,126525,n6,
adjective-s3282_14230,adjective-0,126529,n6,
adjective-s3295_14231,adjective-0,126543,n6,
adjective-s3295_14232,adjective-0,126543,n6,
adjective-s3295_14233,adjective-0,126543,n6,
adjective-s3301_14234,adjective-0,126549,n6i,
adjective-s3301_14235,adjective-1,126549,n6i,
adjective-s3311_14236,adjective-0,126559,n6,
adjective-s3311_14237,adjective-0,126559,n6,
adjective-s3312_14238,adjective-0,126560,n6i,
adjective-s3312_14239,adjective-1,126560,n6i,
adjective-s3312_14240,adjective-0,126560,n6i,
adjective-s3312_14241,adjective-1,126560,n6i,
adjective-s3315_14242,adjective-0,126563,n6,
adjective-s3315_14243,adjective-0,126563,n6,
adjective-s3315_14244,adjective-0,126563,n6,
adjective-s3317_14245,adjective-0,126566,n6,
adjective-s3317_14246,adjective-0,126566,n6,
adjective-s3320_14247,adjective-2,126569,n7,
adjective-s3321_14248,adjective-0,126570,n6,
adjective-s3327_14249,adjective-0,126576,n6i,
adjective-s3327_14250,adjective-1,126576,n6i,
adjective-s3332_14251,adjective-10,126582,n6,
adjective-s3333_14252,adjective-0,126583,n6,
adjective-s3335_14253,adjective-0,126585,n6,
adjective-s3343_14254,adjective-0,126593,n6,
adjective-s3343_14255,adjective-0,126593,n6,
adjective-s3344_14256,adjective-0,126594,n6,
adjective-s3348_14257,adjective-0,126598,n6,
adjective-s3360_14258,adjective-2,126610,n7,
adjective-s3365_14259,adjective-0,126615,n6,
adjective-s3365_14260,adjective-0,126615,n6,
adjective-s3367_14261,adjective-2,126617,n7,
adjective-s3375_14262,adjective-0,126625,n6i,
adjective-s3375_14263,adjective-1,126625,n6i,
adjective-s3377_14264,adjective-0,126627,n6,
adjective-s3383_14265,adjective-8,126634,n71,
adjective-s3383_14266,adjective-9,126634,n71,
adjective-s3398_14267,adjective-0,126649,n6,
adjective-s3416_14268,adjective-0,126667,n6,
adjective-s3417_14269,adjective-0,126668,n6,
adjective-s3418_14270,adjective-0,126669,n6,
adjective-s3421_14271,adjective-0,126672,n6,
adjective-s3422_14272,adjective-2,126673,n7,
adjective-s3426_14273,adjective-0,126677,n6,
adjective-s3428_14274,adjective-8,126680,n71,
adjective-s3428_14275,adjective-9,126680,n71,
adjective-s3432_14276,adjective-0,126684,n6,
adjective-s3432_14277,adjective-0,126684,n6,
adjective-s3433_14278,adjective-0,126686,n6,
adjective-s3433_14279,adjective-0,126686,n6,
adjective-s3433_14280,adjective-0,126686,n6,
adjective-s3433_14281,adjective-0,126686,n6,
adjective-s3434_14282,adjective-0,126687,n6,
adjective-s3434_14283,adjective-0,126687,n6,
adjective-s3437_14284,adjective-0,126690,n6,
adjective-s3439_14285,adjective-0,126692,n6,
adjective-s3440_14286,adjective-2,126693,n7,
adjective-s3443_14287,adjective-8,126697,n71,
adjective-s3443_14288,adjective-9,126697,n71,
adjective-s3448_14289,adjective-0,126702,n6,
adjective-s3448_14290,adjective-0,126702,n6,
adjective-s3455_14291,adjective-0,126710,n6i,
adjective-s3455_14292,adjective-1,126710,n6i,
adjective-s3457_14293,adjective-0,126712,n6,
adjective-s3464_14294,adjective-2,126720,n7,
adjective-s3470_14295,adjective-0,126726,n6,
adjective-s3476_14296,adjective-0,126732,n6,
adjective-s3495_14297,adjective-0,126752,n6,
adjective-s3498_14298,adjective-8,126755,n71,
adjective-s3498_14299,adjective-9,126755,n71,
adjective-s3499_14300,adjective-0,126756,n6i,
adjective-s3499_14301,adjective-1,126756,n6i,
adjective-s3500_14302,adjective-0,126757,n6,
adjective-s3502_14303,adjective-2,126759,n7,
adjective-s3502_14304,adjective-2,126759,n7,
adjective-s3506_14305,adjective-0,126763,n6,
adjective-s3511_14306,adjective-0,126768,n6,
adjective-s3519_14307,adjective-0,126776,n6i,
adjective-s3519_14308,adjective-1,126776,n6i,
adjective-s3538_14309,adjective-8,126795,n71,
adjective-s3538_14310,adjective-9,126795,n71,
adjective-s3541_14311,adjective-0,126798,n6,
adjective-s3548_14312,adjective-2,126805,n7,
adjective-s3549_14313,adjective-0,126806,n6i,
adjective-s3549_14314,adjective-1,126806,n6i,
adjective-s3554_14315,adjective-0,126812,n6,
adjective-s3558_14316,adjective-0,126816,n6,
adjective-s3560_14317,adjective-0,126818,n6,
adjective-s3570_14318,adjective-0,126828,n6,
adjective-s3591_14319,adjective-0,126850,n6,
adjective-s3592_14320,adjective-0,126851,n6i,
adjective-s3592_14321,adjective-1,126851,n6i,
adjective-s3595_14322,adjective-0,126854,n6i,
adjective-s3595_14323,adjective-1,126854,n6i,
adjective-s3622_14324,adjective-0,126881,n6,
adjective-s3623_14325,adjective-2,126883,n7,
adjective-s3635_14326,adjective-2,126896,n7,
adjective-s3637_14327,adjective-2,126898,n7,
adjective-s3639_14328,adjective-8,126900,n71,
adjective-s3639_14329,adjective-9,126900,n71,
adjective-s3644_14330,adjective-0,126905,n6,
adjective-s3648_14331,adjective-0,126909,n6i,
adjective-s3648_14332,adjective-1,126909,n6i,
adjective-s3649_14333,adjective-0,126910,n6,
adjective-s3651_14334,adjective-0,126912,n6,
adjective-s3657_14335,adjective-2,126918,n7,
adjective-s3659_14336,adjective-8,126920,n71,
adjective-s3659_14337,adjective-9,126920,n71,
adjective-s3667_14338,adjective-8,126928,n71,
adjective-s3667_14339,adjective-9,126928,n71,
adjective-s3669_14340,adjective-0,126930,n6,
adjective-s3672_14341,adjective-0,126933,n6,
adjective-s3684_14342,adjective-0,126945,n6,
adjective-s3695_14343,adjective-31,126956,n71,
adjective-s3695_14344,adjective-32,126956,n71,
adjective-s3695_14345,adjective-64,126956,n71,
adjective-s3695_14346,adjective-65,126956,n71,
adjective-s3698_14347,adjective-0,126959,n6,
adjective-s3703_14348,adjective-2,126964,n7,
adjective-s3709_14349,adjective-0,126970,n6,
adjective-s3710_14350,adjective-0,126971,n6i,
adjective-s3710_14351,adjective-1,126971,n6i,
adjective-s3714_14352,adjective-8,126975,n71,
adjective-s3714_14353,adjective-9,126975,n71,
adjective-s3715_14354,adjective-0,126976,n6,
adjective-s3715_14355,adjective-0,126976,n6,
adjective-s3718_14356,adjective-0,126979,n6,
adjective-s3720_14357,adjective-0,126981,n6,
adjective-s3737_14358,adjective-10,126999,n6,
adjective-s3737_14359,adjective-0,126999,n6,
adjective-s3741_14360,adjective-0,127003,n6,
adjective-s3746_14361,adjective-0,127009,n6,
adjective-s3750_14362,adjective-0,127013,n6,
adjective-s3755_14363,adjective-2,127019,n7,
adjective-s3755_14364,adjective-2,127019,n7,
adjective-s3768_14365,adjective-25,127032,n71,
adjective-s3768_14366,adjective-26,127032,n71,
adjective-s3781_14367,adjective-0,127045,n6i,
adjective-s3781_14368,adjective-1,127045,n6i,
adjective-s3781_14369,adjective-0,127045,n6i,
adjective-s3781_14370,adjective-1,127045,n6i,
adjective-s3783_14371,adjective-0,127047,n6,
adjective-s3784_14372,adjective-0,127048,n6i,
adjective-s3784_14373,adjective-1,127048,n6i,
adjective-s3790_14374,adjective-2,127054,n7,
adjective-s3790_14375,adjective-2,127054,n7,
adjective-s3793_14376,adjective-0,127057,n6i,
adjective-s3793_14377,adjective-1,127057,n6i,
adjective-s3795_14378,adjective-0,127059,n6,
adjective-s3796_14379,adjective-0,127060,n6i,
adjective-s3796_14380,adjective-1,127060,n6i,
adjective-s3801_14381,adjective-0,127066,n6,
adjective-s3805_14382,adjective-0,127070,n6,
adjective-s3805_14383,adjective-0,127070,n6,
adjective-s3806_14384,adjective-0,127071,n6i,
adjective-s3806_14385,adjective-1,127071,n6i,
adjective-s3809_14386,adjective-0,127074,n6,
adjective-s3816_14387,adjective-0,127081,n6,
adjective-s3817_14388,adjective-2,127082,n7,
adjective-s3818_14389,adjective-0,127083,n6i,
adjective-s3818_14390,adjective-1,127083,n6i,
adjective-s3820_14391,adjective-0,127085,n6,
adjective-s3822_14392,adjective-11,127089,n6,
adjective-s3828_14393,adjective-0,127095,n6,
adjective-s3835_14394,adjective-0,127102,n6,
adjective-s3838_14395,adjective-2,127105,n7,
adjective-s3840_14396,adjective-0,127107,n6,
adjective-s3849_14397,adjective-0,127116,n6,
adjective-s3850_14398,adjective-0,127117,n6,
adjective-s3852_14399,adjective-0,127119,n6,
adjective-s3855_14400,adjective-0,127123,n6,
adjective-s3860_14401,adjective-2,127128,n7,
adjective-s3861_14402,adjective-5,127129,n71,
adjective-s3861_14403,adjective-6,127129,n71,
adjective-s3864_14404,adjective-0,127132,n6,
adjective-s3868_14405,adjective-0,127137,n6,
adjective-s3873_14406,adjective-2,127142,n7,
adjective-s3888_14407,adjective-2,127157,n7,
adjective-s3890_14408,adjective-0,127159,n6i,
adjective-s3890_14409,adjective-1,127159,n6i,
adjective-s3891_14410,adjective-0,127160,n6i,
adjective-s3891_14411,adjective-1,127160,n6i,
adjective-s3893_14412,adjective-0,127162,n6,
adjective-s3914_14413,adjective-0,127185,n6,
adjective-s3917_14414,adjective-0,127188,n6,
adjective-s3919_14415,adjective-0,127190,n6,
adjective-s3922_14416,adjective-0,127194,n6,
adjective-s3925_14417,adjective-11,127198,n6,
adjective-s3925_14418,adjective-66,127198,n6,
adjective-s3925_14419,adjective-4,127198,n6,
adjective-s3931_14420,adjective-0,127205,n6,
adjective-s3933_14421,adjective-4,127207,n6,
adjective-s3936_14422,adjective-0,127210,n6,
adjective-s3938_14423,adjective-0,127212,n6,
adjective-s3944_14424,adjective-0,127218,n6,
adjective-s3959_14425,adjective-0,127235,n6,
adjective-s3962_14426,adjective-0,127238,n6,
adjective-s3973_14427,adjective-4,127250,n6,
adjective-s3973_14428,adjective-4,127250,n6,
adjective-s3976_14429,adjective-0,127253,n6,
adjective-s3978_14430,adjective-2,127256,n7,
adjective-s3980_14431,adjective-0,127258,n6,
adjective-s3988_14432,adjective-0,127266,n6,
adjective-s3992_14433,adjective-0,127271,n6,
adjective-s3997_14434,adjective-0,127276,n6,
adjective-s4003_14435,adjective-0,127283,n6,
adjective-s4003_14436,adjective-0,127283,n6,
adjective-s4010_14437,adjective-0,127291,n6,
adjective-s4015_14438,adjective-0,127296,n6,
adjective-s4017_14439,adjective-0,127298,n6,
adjective-s4019_14440,adjective-4,127300,n6,
adjective-s4023_14441,adjective-0,127304,n6i,
adjective-s4023_14442,adjective-1,127304,n6i,
adjective-s4025_14443,adjective-0,127307,n6,
adjective-s4025_14444,adjective-3,127307,n6,
adjective-s4030_14445,adjective-0,127313,n6,
adjective-s5003_14446,adjective-0,127323,n6,
adjective-s5003_14447,adjective-0,127323,n6,
adjective-s6233_14448,adjective-0,127331,n6,
adjective-s6238_14449,adjective-0,127336,n6,
adjective-s6592_14450,adjective-0,127340,n6,
adjective-s6667_14451,adjective-0,127343,n6,
adjective-s6714_14452,adjective-0,127344,n6,
adjective-s7125_14453,adjective-0,127349,n6i,
adjective-s7125_14454,adjective-1,127349,n6i,
adjective-s7125_14455,adjective-0,127349,n6i,
adjective-s7125_14456,adjective-1,127349,n6i,
adjective-s7125_14457,adjective-0,127349,n6i,
adjective-s7125_14458,adjective-1,127349,n6i,
adjective-s7234_14459,adjective-0,127350,n6,
adjective-s7518_14460,adjective-2,127354,n7,
